LOG_NO,RACE,GENDER,BIRTH_YEAR,INJURY_CONDITION
1086735,,MALE,1989,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1086736,BLACK,FEMALE,1960,UNKNOWN
1086737,BLACK,MALE,1959,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1086738,BLACK,MALE,1968,
1086739,WHITE HISPANIC,FEMALE,1979,UNKNOWN
1086740,BLACK,MALE,1987,
1086742,BLACK,FEMALE,1982,UNKNOWN
1086744,WHITE,FEMALE,1976,UNKNOWN
1086745,BLACK,MALE,1989,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1086746,BLACK,MALE,1964,UNKNOWN
1086747,,,,
1086748,WHITE,FEMALE,1982,
1086749,BLACK,MALE,1974,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1086749,BLACK,MALE,2004,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1086749,BLACK,FEMALE,1994,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1086749,BLACK,FEMALE,1974,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1086750,BLACK,FEMALE,1954,UNKNOWN
1086751,,,,
1086752,,,,
1086753,BLACK,MALE,1983,UNKNOWN
1086754,,,,
1086755,,,,
1086757,WHITE HISPANIC,MALE,1985,UNKNOWN
1086758,BLACK,MALE,1949,UNKNOWN
1086761,BLACK,MALE,1986,"INJURED, REFUSED MEDICAL AID"
1086762,WHITE,MALE,1971,
1086763,,,,
1086764,BLACK,MALE,1972,
1086765,WHITE HISPANIC,MALE,1997,
1086767,WHITE,MALE,1997,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1086767,WHITE HISPANIC,MALE,2001,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1086767,WHITE HISPANIC,MALE,2001,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1086769,WHITE HISPANIC,MALE,,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1086770,BLACK,MALE,,
1086772,BLACK,MALE,,UNKNOWN
1086773,BLACK,MALE,1993,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1086774,BLACK,MALE,1991,
1086775,BLACK,FEMALE,1991,UNKNOWN
1086776,WHITE HISPANIC,MALE,1952,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1086777,WHITE HISPANIC,FEMALE,,UNKNOWN
1086777,WHITE HISPANIC,FEMALE,1999,UNKNOWN
1086777,WHITE HISPANIC,FEMALE,,UNKNOWN
1086778,BLACK,MALE,1974,UNKNOWN
1086779,,FEMALE,1947,UNKNOWN
1086780,WHITE,MALE,1993,
1086781,WHITE HISPANIC,MALE,1994,
1086782,,MALE,1977,UNKNOWN
1086784,BLACK,MALE,1989,UNKNOWN
1086787,BLACK,FEMALE,1977,DECEASED
1086788,BLACK,FEMALE,1923,UNKNOWN
1086788,BLACK,FEMALE,1973,UNKNOWN
1086789,BLACK,MALE,,
1086790,,,,
1086791,WHITE,MALE,1983,UNKNOWN
1086792,BLACK,MALE,2003,UNKNOWN
1086793,BLACK,MALE,1979,
1086794,BLACK,MALE,1977,
1086795,BLACK,MALE,1964,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1086797,BLACK,MALE,1972,
1086798,BLACK,MALE,1977,UNKNOWN
1086799,WHITE,FEMALE,1941,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1086799,WHITE HISPANIC,MALE,,UNKNOWN
1086802,WHITE HISPANIC,FEMALE,1990,
1086803,BLACK,MALE,1973,"INJURED, NOT HOSPITALIZED"
1086805,,FEMALE,1972,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1086806,BLACK,MALE,1987,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1086807,WHITE,FEMALE,,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1086809,,MALE,1946,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1086810,BLACK,MALE,1953,UNKNOWN
1086812,,MALE,1993,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1086813,BLACK,MALE,1991,UNKNOWN
1086814,WHITE HISPANIC,MALE,1998,
1086816,BLACK,MALE,1996,
1086817,,,,
1086818,BLACK,MALE,1986,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1086819,,FEMALE,1988,UNKNOWN
1086820,BLACK,MALE,2001,UNKNOWN
1086821,WHITE,MALE,1989,
1086822,WHITE,FEMALE,1966,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1086823,WHITE HISPANIC,MALE,1962,
1086824,WHITE,MALE,1960,UNKNOWN
1086826,WHITE HISPANIC,MALE,1987,
1086827,BLACK,MALE,1972,UNKNOWN
1086830,BLACK,FEMALE,1983,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1086834,BLACK,MALE,1965,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1086838,BLACK,MALE,,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1086839,BLACK,MALE,1975,"INJURED, NOT HOSPITALIZED"
1086842,WHITE,MALE,1977,UNKNOWN
1086842,WHITE,MALE,1977,
1086843,BLACK,MALE,1989,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1086845,BLACK,MALE,1981,UNKNOWN
1086846,BLACK,MALE,1977,
1086847,WHITE HISPANIC,,1967,UNKNOWN
1086848,,,,
1086850,,MALE,1998,UNKNOWN
1086851,BLACK,MALE,1990,
1086852,,,,
1086854,BLACK,MALE,1996,UNKNOWN
1086855,BLACK,MALE,1995,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1086856,BLACK,FEMALE,1994,UNKNOWN
1086857,,,,
1086858,,,,
1086859,,,,
1086861,BLACK,MALE,1990,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1086862,WHITE,FEMALE,1959,UNKNOWN
1086865,BLACK,MALE,1985,UNKNOWN
1086866,WHITE,MALE,1980,UNKNOWN
1086867,,FEMALE,,UNKNOWN
1086868,BLACK,FEMALE,1967,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1086870,BLACK,MALE,1988,UNKNOWN
1086873,WHITE HISPANIC,FEMALE,1968,UNKNOWN
1086874,BLACK,MALE,1994,UNKNOWN
1086876,BLACK,FEMALE,,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1086877,BLACK,MALE,1962,
1086878,,FEMALE,1980,UNKNOWN
1086880,WHITE,FEMALE,1967,
1086881,BLACK,MALE,1986,UNKNOWN
1086882,,FEMALE,1992,"INJURED, NOT HOSPITALIZED"
1086884,WHITE HISPANIC,MALE,1985,
1086884,WHITE HISPANIC,MALE,1985,"INJURED, HOSPITALIZED"
1086885,,,,
1086889,BLACK,MALE,2000,
1086890,BLACK,MALE,1982,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1086891,BLACK,FEMALE,1973,UNKNOWN
1086892,WHITE,MALE,1993,
1086893,BLACK,MALE,1996,
1086894,BLACK,MALE,1993,UNKNOWN
1086895,BLACK,FEMALE,1949,UNKNOWN
1086896,BLACK,MALE,1961,
1086898,,FEMALE,1985,UNKNOWN
1086899,BLACK,FEMALE,1978,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1086900,BLACK,MALE,1993,UNKNOWN
1086901,,,,
1086902,BLACK,MALE,1985,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1086903,BLACK,MALE,1986,
1086904,BLACK,FEMALE,1960,UNKNOWN
1086905,,,,
1086906,UNKNOWN,MALE,1970,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1086906,UNKNOWN,MALE,1985,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1086907,BLACK,FEMALE,1955,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1086908,WHITE HISPANIC,FEMALE,1975,UNKNOWN
1086909,,FEMALE,1970,UNKNOWN
1086910,,MALE,,UNKNOWN
1086912,,FEMALE,1967,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1086914,BLACK,MALE,,
1086917,,,,
1086918,,MALE,1970,UNKNOWN
1086919,,FEMALE,1962,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1086920,BLACK,MALE,1991,
1086921,,MALE,1951,
1086922,WHITE HISPANIC,MALE,1980,UNKNOWN
1086923,WHITE,MALE,1988,UNKNOWN
1086924,BLACK,MALE,1991,UNKNOWN
1086925,,,,
1086927,,MALE,,UNKNOWN
1086928,BLACK,MALE,1945,UNKNOWN
1086929,BLACK,MALE,1959,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1086931,BLACK,FEMALE,1988,UNKNOWN
1086932,WHITE HISPANIC,FEMALE,1978,UNKNOWN
1086932,WHITE HISPANIC,MALE,1998,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1086932,WHITE HISPANIC,MALE,1998,
1086934,,FEMALE,1992,UNKNOWN
1086938,WHITE,FEMALE,1956,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1086939,,,,
1086941,BLACK,FEMALE,,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1086942,BLACK,MALE,1986,"INJURED, HOSPITALIZED"
1086943,BLACK,MALE,1977,UNKNOWN
1086944,WHITE HISPANIC,MALE,1993,UNKNOWN
1086946,BLACK,MALE,1971,
1086947,BLACK,FEMALE,1981,UNKNOWN
1086948,BLACK,MALE,1989,
1086950,BLACK,MALE,1982,
1086951,BLACK,FEMALE,,UNKNOWN
1086952,BLACK,FEMALE,1968,UNKNOWN
1086952,BLACK,MALE,1967,UNKNOWN
1086953,BLACK,FEMALE,1966,UNKNOWN
1086954,WHITE,FEMALE,1952,UNKNOWN
1086955,,MALE,1983,UNKNOWN
1086956,BLACK,FEMALE,1970,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1086956,BLACK,MALE,1992,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1086957,WHITE,FEMALE,1953,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1086961,WHITE HISPANIC,MALE,1987,UNKNOWN
1086962,BLACK,MALE,1969,
1086963,BLACK,MALE,1970,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1086964,BLACK,MALE,1987,UNKNOWN
1086967,BLACK,MALE,1995,
1086968,BLACK,FEMALE,2001,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1086969,,,,
1086970,,FEMALE,1963,
1086971,,,,
1086972,,,,
1086974,,,,
1086975,,MALE,1993,UNKNOWN
1086976,BLACK,FEMALE,1979,UNKNOWN
1086978,BLACK,MALE,1986,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1086980,WHITE,FEMALE,2004,UNKNOWN
1086980,WHITE,FEMALE,2008,UNKNOWN
1086981,,,,
1086982,BLACK,MALE,1980,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1086983,BLACK,FEMALE,1990,
1086984,,,,
1086985,BLACK,MALE,1983,"INJURED, HOSPITALIZED"
1086986,,,,
1086987,BLACK,FEMALE,,
1086988,ASIAN/PACIFIC ISLANDER,MALE,1970,UNKNOWN
1086989,,,,
1086990,BLACK,FEMALE,1992,UNKNOWN
1086991,WHITE,FEMALE,,UNKNOWN
1086992,BLACK,MALE,1968,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1086993,BLACK,MALE,1984,
1086994,BLACK,FEMALE,1980,
1086995,,,,
1086998,BLACK,MALE,1988,
1087000,BLACK,MALE,1980,DECEASED
1087000,BLACK,MALE,1980,
1087002,BLACK,MALE,1985,"NO VISIBLE INJURY, UNDER INFLUENCE"
1087002,BLACK,MALE,1985,
1087003,WHITE HISPANIC,MALE,1968,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087004,,,1999,UNKNOWN
1087006,BLACK,MALE,1980,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087006,BLACK,MALE,1999,UNKNOWN
1087008,BLACK,MALE,1985,
1087009,BLACK,MALE,1992,
1087010,BLACK,MALE,1997,UNKNOWN
1087011,BLACK,FEMALE,1965,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087014,BLACK,MALE,1985,
1087015,WHITE,MALE,,
1087016,WHITE HISPANIC,FEMALE,1951,UNKNOWN
1087017,BLACK,MALE,1983,
1087018,BLACK,MALE,1993,
1087021,WHITE,MALE,1973,
1087022,,,,
1087023,,,,
1087025,BLACK,MALE,1985,
1087026,,MALE,,UNKNOWN
1087027,,MALE,,
1087028,,FEMALE,,UNKNOWN
1087030,WHITE HISPANIC,MALE,1971,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087031,BLACK,MALE,1990,
1087032,,,,
1087034,BLACK,MALE,1946,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087035,BLACK,MALE,1989,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087037,BLACK,MALE,1992,
1087038,BLACK,MALE,1991,UNKNOWN
1087039,BLACK,MALE,1993,
1087040,BLACK,MALE,1992,
1087041,BLACK,MALE,,
1087042,WHITE HISPANIC,FEMALE,1974,UNKNOWN
1087043,BLACK,MALE,1978,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087044,,,,
1087045,WHITE,FEMALE,1997,UNKNOWN
1087046,BLACK,MALE,1967,UNKNOWN
1087047,BLACK,MALE,2001,
1087048,BLACK,MALE,1983,UNKNOWN
1087049,,,,
1087050,BLACK,MALE,1991,
1087052,ASIAN/PACIFIC ISLANDER,FEMALE,1975,UNKNOWN
1087053,,,,
1087054,BLACK,MALE,1980,
1087060,BLACK,FEMALE,1978,UNKNOWN
1087064,UNKNOWN,MALE,,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087065,BLACK,FEMALE,,UNKNOWN
1087066,BLACK,MALE,1978,
1087067,WHITE HISPANIC,MALE,1989,UNKNOWN
1087068,WHITE HISPANIC,MALE,1957,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087071,WHITE HISPANIC,FEMALE,,UNKNOWN
1087073,BLACK,FEMALE,1992,
1087075,WHITE,MALE,,
1087076,BLACK,FEMALE,1988,UNKNOWN
1087077,WHITE HISPANIC,MALE,1970,
1087078,BLACK,MALE,1981,UNKNOWN
1087079,WHITE HISPANIC,MALE,1964,"INJURED, HOSPITALIZED"
1087081,BLACK,MALE,1973,
1087082,,,,
1087083,,,,
1087084,BLACK,MALE,1971,
1087085,,,,
1087086,,,,
1087087,WHITE HISPANIC,MALE,1998,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087088,,FEMALE,,UNKNOWN
1087089,BLACK,FEMALE,,UNKNOWN
1087090,WHITE HISPANIC,FEMALE,1996,UNKNOWN
1087093,BLACK,FEMALE,1991,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087094,BLACK,MALE,1988,
1087095,,MALE,1951,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087096,BLACK,MALE,1981,
1087098,WHITE,FEMALE,1998,UNKNOWN
1087099,BLACK,MALE,1985,
1087100,WHITE,MALE,1962,UNKNOWN
1087100,WHITE,FEMALE,1990,
1087101,BLACK,MALE,1991,
1087102,BLACK,FEMALE,1984,
1087103,BLACK,MALE,1978,
1087104,BLACK,FEMALE,1987,UNKNOWN
1087105,UNKNOWN,MALE,1957,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087107,WHITE,FEMALE,1962,UNKNOWN
1087109,BLACK,FEMALE,1989,UNKNOWN
1087114,WHITE HISPANIC,FEMALE,1994,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087116,,,,
1087117,,,,
1087118,BLACK,MALE,1989,
1087119,,,,
1087120,BLACK,MALE,1998,"INJURED, HOSPITALIZED"
1087121,WHITE HISPANIC,MALE,1958,UNKNOWN
1087122,WHITE HISPANIC,MALE,1969,"INJURED, HOSPITALIZED"
1087123,BLACK,FEMALE,1966,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087123,BLACK,MALE,1985,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087125,BLACK,MALE,,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087127,BLACK,MALE,1948,UNKNOWN
1087128,,,,
1087129,WHITE HISPANIC,MALE,1962,UNKNOWN
1087129,WHITE HISPANIC,FEMALE,1992,UNKNOWN
1087130,ASIAN/PACIFIC ISLANDER,FEMALE,1970,UNKNOWN
1087132,WHITE,FEMALE,1993,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087134,BLACK,MALE,1990,UNKNOWN
1087135,WHITE,FEMALE,1992,DECEASED
1087137,,FEMALE,1961,UNKNOWN
1087138,,MALE,,
1087139,,,,
1087141,,FEMALE,,UNKNOWN
1087142,BLACK,MALE,1989,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087144,WHITE HISPANIC,MALE,,
1087145,WHITE,MALE,1969,"INJURED, HOSPITALIZED"
1087146,BLACK,MALE,1954,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087147,BLACK,FEMALE,1968,
1087148,,MALE,1945,UNKNOWN
1087149,BLACK,,1989,
1087150,,,,
1087151,WHITE HISPANIC,MALE,1984,UNKNOWN
1087152,WHITE,MALE,1974,UNKNOWN
1087153,,,,
1087154,,,,
1087156,BLACK,MALE,1983,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087157,WHITE HISPANIC,FEMALE,1979,UNKNOWN
1087158,BLACK,MALE,1972,UNKNOWN
1087160,BLACK,FEMALE,1998,UNKNOWN
1087161,WHITE,MALE,1973,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087162,BLACK,MALE,1997,
1087163,BLACK,FEMALE,1974,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087164,WHITE HISPANIC,MALE,1989,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087166,,,,
1087167,WHITE,FEMALE,1983,UNKNOWN
1087169,,,,
1087170,BLACK,MALE,1941,
1087171,,,,
1087173,,MALE,,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087176,BLACK,MALE,1955,UNKNOWN
1087177,BLACK,MALE,1983,
1087178,BLACK,MALE,1995,UNKNOWN
1087180,BLACK,MALE,1974,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087181,BLACK,MALE,1980,UNKNOWN
1087182,BLACK,FEMALE,1971,
1087182,BLACK,FEMALE,2000,UNKNOWN
1087183,,,,
1087184,BLACK,MALE,1980,
1087185,,,,
1087187,BLACK,FEMALE,1962,UNKNOWN
1087188,BLACK,FEMALE,1984,UNKNOWN
1087189,,MALE,1972,
1087191,,MALE,,UNKNOWN
1087192,BLACK,MALE,1961,"INJURED, NOT HOSPITALIZED"
1087195,,FEMALE,1952,UNKNOWN
1087195,BLACK,FEMALE,1992,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087197,BLACK HISPANIC,MALE,1992,UNKNOWN
1087198,,,,
1087199,WHITE HISPANIC,MALE,1959,UNKNOWN
1087200,BLACK,MALE,1982,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087203,BLACK,FEMALE,1956,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087204,UNKNOWN,FEMALE,1971,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087205,BLACK,MALE,,
1087206,BLACK,MALE,1969,UNKNOWN
1087207,WHITE,MALE,1969,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087207,BLACK,FEMALE,1993,UNKNOWN
1087208,,,,
1087209,WHITE,MALE,1943,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087210,BLACK,MALE,1989,
1087211,WHITE HISPANIC,MALE,1988,
1087212,BLACK,MALE,1974,
1087213,WHITE,MALE,1981,"INJURED, NOT HOSPITALIZED"
1087213,WHITE,MALE,1981,
1087214,,FEMALE,,UNKNOWN
1087215,BLACK,FEMALE,,
1087216,,,,
1087217,BLACK,MALE,1988,"INJURED, NOT HOSPITALIZED"
1087218,BLACK,MALE,1964,"NO VISIBLE INJURY, UNDER INFLUENCE"
1087219,WHITE,FEMALE,1997,UNKNOWN
1087220,WHITE,FEMALE,1947,
1087220,WHITE,FEMALE,1971,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087221,WHITE HISPANIC,FEMALE,1980,UNKNOWN
1087224,BLACK,MALE,1990,"INJURED, NOT HOSPITALIZED"
1087228,,,,
1087230,BLACK,FEMALE,1991,UNKNOWN
1087231,,,,
1087232,WHITE,FEMALE,,UNKNOWN
1087233,WHITE,MALE,1974,
1087234,BLACK,MALE,1978,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087235,BLACK,FEMALE,1990,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087235,BLACK,MALE,1990,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087236,,MALE,1964,
1087237,WHITE HISPANIC,FEMALE,1987,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087237,SPANISH (DO NOT USE),MALE,1979,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087238,,,,
1087239,WHITE,MALE,1969,UNKNOWN
1087240,BLACK,MALE,1969,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087241,,,,
1087242,WHITE HISPANIC,FEMALE,1979,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087243,WHITE,MALE,1957,UNKNOWN
1087245,ASIAN/PACIFIC ISLANDER,FEMALE,1978,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087246,,,,
1087248,BLACK,MALE,,
1087250,WHITE HISPANIC,MALE,2001,
1087252,,MALE,,UNKNOWN
1087253,WHITE,MALE,1974,UNKNOWN
1087254,,MALE,1990,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087255,BLACK,FEMALE,1959,UNKNOWN
1087256,,,,
1087258,WHITE HISPANIC,MALE,1993,"INJURED, NOT HOSPITALIZED"
1087259,BLACK,MALE,1989,UNKNOWN
1087260,BLACK,FEMALE,1977,
1087261,WHITE,MALE,1978,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087263,BLACK,MALE,1994,"INJURED, NOT HOSPITALIZED"
1087264,BLACK,MALE,1989,UNKNOWN
1087265,BLACK,FEMALE,1992,
1087268,BLACK,FEMALE,1979,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087270,BLACK,MALE,1986,
1087272,UNKNOWN,FEMALE,,UNKNOWN
1087274,WHITE,FEMALE,,UNKNOWN
1087275,BLACK,FEMALE,1949,UNKNOWN
1087276,,,,
1087278,BLACK,FEMALE,1958,UNKNOWN
1087279,BLACK,MALE,1991,"INJURED, NOT HOSPITALIZED"
1087281,BLACK,FEMALE,1954,UNKNOWN
1087282,WHITE HISPANIC,FEMALE,1996,UNKNOWN
1087283,BLACK,MALE,1971,UNKNOWN
1087285,WHITE HISPANIC,MALE,1999,
1087286,BLACK,MALE,1979,
1087287,BLACK,MALE,1983,
1087289,BLACK,MALE,1981,
1087291,BLACK,FEMALE,1952,UNKNOWN
1087292,WHITE HISPANIC,MALE,1987,UNKNOWN
1087294,WHITE,MALE,1971,
1087295,BLACK,FEMALE,1947,
1087297,,,,
1087298,,,,
1087299,,,,
1087302,BLACK,MALE,1992,
1087303,BLACK,FEMALE,1949,
1087303,BLACK,FEMALE,1997,
1087303,BLACK,MALE,1993,
1087304,WHITE,FEMALE,1977,UNKNOWN
1087307,BLACK,MALE,2000,"INJURED, NOT HOSPITALIZED"
1087308,WHITE HISPANIC,FEMALE,,UNKNOWN
1087309,,,,
1087313,,,,
1087314,BLACK,MALE,1966,UNKNOWN
1087315,WHITE,FEMALE,1980,
1087317,WHITE HISPANIC,MALE,1999,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087318,BLACK,MALE,1987,
1087321,WHITE,FEMALE,1996,UNKNOWN
1087322,BLACK,MALE,1989,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087323,WHITE,FEMALE,1982,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087324,BLACK,MALE,1992,
1087326,BLACK,MALE,1991,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087327,BLACK,MALE,1991,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087328,WHITE HISPANIC,MALE,1995,UNKNOWN
1087328,WHITE HISPANIC,MALE,1992,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087329,BLACK,MALE,1992,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087330,BLACK,FEMALE,1987,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087331,WHITE,FEMALE,1975,UNKNOWN
1087333,,,,
1087334,BLACK,FEMALE,1941,UNKNOWN
1087336,,MALE,1988,UNKNOWN
1087338,WHITE,FEMALE,1961,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087339,BLACK,MALE,1987,
1087341,BLACK,MALE,1967,UNKNOWN
1087343,,,,
1087344,BLACK,MALE,,"INJURED, HOSPITALIZED"
1087344,BLACK,MALE,,"INJURED, HOSPITALIZED"
1087344,BLACK,MALE,,"INJURED, HOSPITALIZED"
1087345,BLACK,MALE,,UNKNOWN
1087346,BLACK,FEMALE,1956,UNKNOWN
1087347,BLACK,MALE,1996,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087349,BLACK,MALE,1968,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087350,WHITE,FEMALE,1978,
1087351,BLACK,FEMALE,1979,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087351,BLACK,FEMALE,1979,
1087352,BLACK,MALE,1970,"DECEASED, UNDER INFLUENCE"
1087353,SPANISH (DO NOT USE),FEMALE,1978,
1087355,,,,
1087356,BLACK,MALE,,
1087357,BLACK,FEMALE,,UNKNOWN
1087358,BLACK,FEMALE,,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087359,BLACK,MALE,1988,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087360,BLACK,MALE,1996,
1087360,BLACK,MALE,1999,
1087361,BLACK,MALE,1989,UNKNOWN
1087363,WHITE HISPANIC,MALE,1961,
1087364,,,,
1087365,WHITE,MALE,1945,UNKNOWN
1087366,,FEMALE,1984,UNKNOWN
1087367,BLACK,MALE,1978,UNKNOWN
1087368,BLACK,FEMALE,1992,UNKNOWN
1087369,,,,
1087370,BLACK,MALE,,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087371,BLACK,FEMALE,1963,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087371,BLACK,MALE,1990,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087372,SPANISH (DO NOT USE),MALE,1965,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087373,BLACK,MALE,1942,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087374,WHITE,MALE,1990,UNKNOWN
1087376,,,,
1087377,WHITE,MALE,,UNKNOWN
1087377,,FEMALE,,
1087379,BLACK,MALE,1986,"INJURED, NOT HOSPITALIZED"
1087382,BLACK,FEMALE,1988,UNKNOWN
1087383,,,,
1087384,BLACK,FEMALE,1995,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087385,BLACK,,1968,
1087387,BLACK,MALE,2000,
1087388,WHITE HISPANIC,MALE,1990,
1087389,,,,
1087390,,,,
1087391,BLACK,MALE,1955,UNKNOWN
1087394,BLACK,FEMALE,1965,UNKNOWN
1087395,BLACK,FEMALE,1983,"INJURED, HOSPITALIZED"
1087396,WHITE HISPANIC,MALE,1966,
1087398,,MALE,,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087399,WHITE HISPANIC,FEMALE,,UNKNOWN
1087399,WHITE HISPANIC,MALE,1982,UNKNOWN
1087400,BLACK,FEMALE,,
1087401,BLACK,MALE,1971,
1087402,WHITE HISPANIC,MALE,1975,
1087404,BLACK,FEMALE,1974,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087404,WHITE HISPANIC,MALE,1970,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087407,BLACK,MALE,1986,"NO VISIBLE INJURY, APPARENTLY NORMAL"
1087408,BLACK,MALE,1992,"NO VISIBLE INJURY, APPARENTLY NORMAL"
