LOG_NO,RACE,GENDER,BIRTH_YEAR,AGE
1077146,,,,
1077147,,,,
1077148,WHITE,FEMALE,,
1077148,WHITE,MALE,1981,34
1077148,BLACK,FEMALE,1973,42
1077148,WHITE HISPANIC,MALE,1978,36
1077148,WHITE,FEMALE,1969,45
1077149,,,,
1077150,,,,
1077151,,,,
1077152,,,,
1077156,,,,
1077157,,,,
1077158,,,,
1077159,,,,
1077160,,,,
1077161,WHITE HISPANIC,FEMALE,1991,24
1077161,WHITE,FEMALE,,
1077162,BLACK,MALE,1995,20
1077162,BLACK,FEMALE,1998,16
1077163,BLACK,MALE,,
1077165,,,,
1077166,,,,
1077167,BLACK,MALE,,
1077168,,,,
1077169,,,,
1077170,WHITE HISPANIC,MALE,1971,44
1077172,BLACK,FEMALE,1994,21
1077173,,,,
1077176,,,,
1077177,,,,
1077179,,,,
1077180,,,,
1077181,,,,
1077183,,,,
1077184,,,,
1077187,,,,
1077188,WHITE,MALE,1975,39
1077188,WHITE,FEMALE,,
1077188,WHITE,MALE,,
1077188,WHITE,MALE,,
1077189,,,,
1077190,BLACK,FEMALE,1977,38
1077192,,,,
1077193,BLACK,FEMALE,1979,36
1077194,WHITE HISPANIC,MALE,1973,42
1077195,,,,
1077196,,,,
1077197,,,,
1077199,,,,
1077200,,,,
1077201,,,,
1077204,,,,
1077206,,,,
1077208,,,,
1077209,,,,
1077211,,,,
1077212,,,,
1077213,,,,
1077214,WHITE,FEMALE,,
1077214,BLACK,FEMALE,,
1077214,WHITE HISPANIC,FEMALE,,
1077215,BLACK,MALE,1996,19
1077216,BLACK,FEMALE,1957,58
1077217,,,,
1077218,,,,
1077219,BLACK,FEMALE,1978,37
1077220,,,,
1077221,BLACK,FEMALE,1999,16
1077222,,,,
1077223,BLACK,MALE,1992,22
1077224,,,,
1077225,,,,
1077226,,,,
1077227,,,,
1077228,,,,
1077229,,,,
1077230,,,,
1077231,BLACK HISPANIC,FEMALE,1994,21
1077232,,,,
1077233,,,,
1077234,BLACK,FEMALE,1985,30
1077235,,,,
1077236,,,,
1077237,,,,
1077239,,,,
1077240,,,,
1077241,,,,
1077242,,,,
1077243,,,,
1077244,,,,
1077245,,,,
1077246,,,,
1077247,,,,
1077248,,,,
1077249,WHITE,MALE,1983,31
1077249,WHITE,MALE,1948,67
1077250,,,,
1077251,,,,
1077252,,,,
1077253,,,,
1077254,,,,
1077258,WHITE,MALE,,
1077259,,,,
1077262,,,,
1077263,WHITE,FEMALE,1988,26
1077263,BLACK,FEMALE,1954,61
1077264,,,,
1077265,BLACK,MALE,1995,20
1077267,,MALE,,
1077268,BLACK,MALE,1980,34
1077269,ASIAN/PACIFIC ISLANDER,MALE,1949,66
1077269,WHITE,FEMALE,1994,21
1077269,BLACK,MALE,1968,46
1077270,,,,
1077271,,,,
1077272,,,,
1077274,,,,
1077276,WHITE,FEMALE,,
1077277,,,,
1077278,WHITE,MALE,,
1077278,WHITE HISPANIC,FEMALE,,
1077282,,,,
1077283,,,,
1077284,,,,
1077285,,,,
1077286,,,,
1077287,,,,
1077288,,,,
1077289,,,,
1077290,,,,
1077291,,,,
1077295,,,,
1077296,,,,
1077297,,,,
1077298,,,,
1077299,BLACK,MALE,1960,54
1077301,,,,
1077302,,,,
1077303,BLACK,MALE,1995,20
1077304,,,,
1077305,,,,
1077306,BLACK,MALE,,
1077307,,,,
1077309,,,,
1077310,,,,
1077311,,,,
1077312,BLACK,MALE,1987,28
1077312,BLACK,FEMALE,,
1077313,,,,
1077315,,,,
1077316,,,,
1077317,BLACK,FEMALE,1996,19
1077318,,,,
1077319,BLACK,MALE,1993,21
1077320,,,,
1077321,,,,
1077322,,,,
1077323,WHITE,MALE,,
1077323,WHITE,MALE,,
1077324,,,,
1077325,,,,
1077326,WHITE,MALE,1970,45
1077328,BLACK,FEMALE,1963,52
1077329,,,,
1077330,BLACK,MALE,1964,51
1077330,BLACK,MALE,1951,64
1077331,,,,
1077333,,,,
1077334,BLACK,MALE,,
1077334,BLACK,MALE,,
1077334,BLACK,MALE,,
1077334,BLACK,MALE,,
1077334,BLACK,MALE,1966,49
1077335,,,,
1077336,,,,
1077337,,,,
1077339,,,,
1077340,,,,
1077341,BLACK,FEMALE,1984,31
1077342,,,,
1077343,,,,
1077345,,,,
1077346,,,,
1077347,,,,
1077348,,,,
1077350,BLACK,MALE,1937,78
1077351,WHITE,FEMALE,1966,48
1077351,WHITE,FEMALE,,
1077352,,,,
1077353,,,,
1077354,,,,
1077355,,,,
1077356,,,,
1077357,,,,
1077358,,MALE,1974,41
1077359,,,,
1077361,,,,
1077362,,,,
1077363,,,,
1077364,,,,
1077365,,FEMALE,1978,37
1077366,,,,
1077367,,,,
1077368,,,,
1077369,,,,
1077370,,,,
1077371,,,,
1077372,,,,
1077373,,,,
1077374,,,,
1077375,,,,
1077376,,,,
1077377,,,,
1077378,BLACK,MALE,1994,21
1077379,,,,
1077380,,,,
1077381,,,,
1077382,BLACK,MALE,1957,58
1077382,BLACK,MALE,1969,46
1077382,BLACK,FEMALE,1977,37
1077383,,,,
1077384,,,,
1077385,,,,
1077386,,,,
1077387,,,,
1077389,,,,
1077390,,,,
1077392,,,,
1077393,,,,
1077394,,,,
1077395,,,,
1077396,,,,
1077398,,,,
1077399,WHITE HISPANIC,FEMALE,1991,23
1077400,,,,
1077401,BLACK,FEMALE,,
1077404,,,,
1077405,,,,
1077406,BLACK,MALE,,
1077406,BLACK,FEMALE,,
1077406,BLACK,MALE,,
1077407,,,,
1077408,,,,
1077410,,,,
1077412,WHITE HISPANIC,MALE,1990,25
1077413,BLACK,FEMALE,1976,39
1077414,WHITE HISPANIC,FEMALE,,
1077416,,FEMALE,,
1077417,,,,
1077418,BLACK,FEMALE,1987,28
1077419,,,,
1077420,,,,
1077421,WHITE HISPANIC,MALE,1973,42
1077421,,FEMALE,,
1077421,WHITE HISPANIC,FEMALE,,
1077424,,,,
1077425,,,,
1077426,,,,
1077427,,,,
1077428,BLACK,FEMALE,1987,28
1077428,BLACK,MALE,,
1077428,BLACK,FEMALE,,
1077429,,,,
1077430,BLACK,FEMALE,1990,25
1077431,,,,
1077432,,,,
1077433,BLACK,MALE,,
1077433,BLACK,MALE,,
1077434,,,,
1077435,,,,
1077436,,,,
1077437,,,,
1077438,,,,
1077440,,,,
1077443,,,,
1077444,,,,
1077445,,,,
1077446,,,,
1077449,,,,
1077450,,,,
1077451,,,,
1077452,,,,
1077453,BLACK,MALE,,
1077453,BLACK,MALE,,
1077453,BLACK,MALE,,
1077454,BLACK,MALE,,
1077455,WHITE,MALE,1976,39
1077456,,,,
1077458,,,,
1077459,,,,
1077460,,,,
1077461,,,,
1077462,,,,
1077463,,,,
1077464,,,,
1077465,BLACK,MALE,1992,22
1077466,,,,
1077467,,,,
1077468,,MALE,,
1077469,ASIAN/PACIFIC ISLANDER,FEMALE,1983,32
1077470,,,,
1077471,,,,
1077472,BLACK,FEMALE,1993,22
1077474,,,,
1077475,,,,
1077476,,,,
1077477,,,,
1077478,BLACK,FEMALE,,
1077479,,,,
1077480,,,,
1077481,,,,
1077482,,,,
1077483,,,,
1077484,,,,
1077487,,,,
1077489,,,,
1077490,,,,
1077491,,,,
1077493,,,,
1077494,,,,
1077495,,,,
1077496,,,,
1077498,,,,
1077499,,,,
1077500,,,,
1077501,,,,
1077503,,,,
1077506,,,,
1077507,,,,
1077508,,,,
1077509,BLACK,MALE,1965,50
1077510,,,,
1077511,,,,
1077512,,,,
1077513,,,,
1077514,,,,
1077515,BLACK,MALE,1978,37
1077516,,,,
1077519,BLACK,FEMALE,1991,24
1077520,,,,
1077521,BLACK,FEMALE,1987,27
1077522,,,,
1077523,,,,
1077526,,,,
1077527,,,,
1077528,,,,
1077529,,,,
1077530,,,,
1077531,,,,
1077533,,,,
1077534,,,,
1077535,,,,
1077537,,,,
1077538,,,,
1077539,,,,
1077540,,,,
1077541,,,,
1077542,,,,
1077543,,,,
1077544,,,,
1077545,WHITE,MALE,1996,19
1077546,,,,
1077547,,,,
1077548,WHITE HISPANIC,MALE,,
1077548,WHITE HISPANIC,FEMALE,,
1077549,,,,
1077550,,,,
1077551,,,,
1077552,,,,
1077553,,,,
1077555,WHITE HISPANIC,FEMALE,1981,34
1077556,,,,
1077557,BLACK,MALE,,
1077559,,,,
1077560,,,,
1077561,,,,
1077562,,,,
1077565,,,,
1077566,,,,
1077568,,,,
1077569,WHITE HISPANIC,MALE,,
1077570,,,,
1077571,WHITE,FEMALE,,
1077571,WHITE,FEMALE,,
1077572,BLACK,FEMALE,,
1077573,,,,
1077574,,,,
1077575,,,,
1077576,,,,
1077577,,,,
1077578,BLACK,MALE,,
1077579,,,,
1077580,BLACK,FEMALE,1960,54
1077581,,,,
1077582,,,,
1077584,BLACK,MALE,1952,63
1077584,BLACK,FEMALE,1952,63
1077584,BLACK,FEMALE,1997,18
1077585,,,,
1077586,,,,
1077587,,,,
1077589,,,,
1077590,,,,
1077591,BLACK,FEMALE,1988,27
1077591,BLACK,FEMALE,,
1077592,,,,
1077593,,,,
1077594,,,,
1077595,,,,
1077596,BLACK,FEMALE,,
1077597,,MALE,,
1077598,,,,
1077599,,,,
1077600,,,,
1077601,,,,
1077602,,,,
1077603,,,,
1077604,,,,
1077606,,,,
1077607,,,,
1077608,,,,
1077609,,,,
1077610,,,,
1077612,,,,
1077613,BLACK,MALE,,
1077615,,,,
1077616,,,,
1077617,,,,
1077618,,,,
1077619,,,,
1077620,,,,
1077621,,,,
1077622,,,,
1077623,,,,
1077624,,,,
1077625,,,,
1077626,,,,
1077627,,,,
1077628,,,,
1077630,,,,
1077631,,,,
1077632,,,,
1077634,,,,
1077635,,,,
1077636,,,,
1077637,,,,
1077638,,,,
1077639,,,,
1077641,,,,
1077642,,,,
1077643,,,,
1077644,,,,
1077645,,,,
1077646,,,,
1077647,,,,
1077648,BLACK,MALE,1979,36
1077649,,,,
1077650,,,,
1077651,,,,
1077653,BLACK,MALE,1963,52
1077654,,,,
1077655,,,,
1077656,WHITE,MALE,,
1077657,BLACK,FEMALE,1999,16
1077658,BLACK,MALE,1978,37
1077659,,,,
1077660,,,,
1077661,,,,
1077662,,,,
1077663,,,,
1077664,,,,
1077665,,,,
1077666,,,,
1077667,,,,
1077668,,,,
1077670,,,,
1077671,,,,
1077672,WHITE HISPANIC,FEMALE,1993,22
1077673,,,,
1077674,,,,
1077675,,,,
1077676,,,,
1077678,BLACK,FEMALE,1986,29
1077679,,,,
1077680,,,,
1077681,,,,
1077682,,,,
1077683,,,,
1077684,,,,
1077685,,,,
1077686,,,,
1077687,,,,
1077688,,,,
1077689,,,,
1077690,,,,
1077691,,,,
1077693,BLACK,MALE,,
1077694,,,,
1077695,,,,
1077696,,,,
1077697,,,,
1077698,,,,
1077699,,,,
1077700,,,,
1077702,,,,
1077703,,,,
1077704,,,,
1077706,,,,
1077707,BLACK,FEMALE,1990,25
1077707,BLACK,MALE,,
1077708,,,,
1077709,,,,
1077710,BLACK,MALE,,
1077710,BLACK,FEMALE,,
1077710,WHITE HISPANIC,FEMALE,,
1077710,BLACK,MALE,1962,53
1077711,BLACK,FEMALE,,
1077712,,,,
1077713,,,,
1077715,,,,
1077718,,,,
1077719,,,,
1077720,,,,
1077721,,,,
1077722,,,,
1077724,,,,
1077726,BLACK,MALE,1994,21
1077727,,,,
1077728,,,,
1077731,BLACK,FEMALE,1991,24
1077732,,,,
1077733,BLACK,MALE,1960,55
1077736,,,,
1077737,,,,
1077738,WHITE HISPANIC,FEMALE,1980,35
1077739,BLACK,FEMALE,2001,14
1077740,,,,
1077741,,,,
1077743,,,,
1077744,WHITE,FEMALE,,
1077744,BLACK,MALE,1981,33
1077745,BLACK,FEMALE,1977,38
1077745,BLACK,MALE,,
1077745,BLACK,FEMALE,,
1077746,,,,
1077747,,,,
1077748,,,,
1077749,,,,
1077751,,,,
1077753,WHITE HISPANIC,MALE,,
1077753,WHITE,MALE,,
1077754,ASIAN/PACIFIC ISLANDER,FEMALE,1971,44
1077755,BLACK,FEMALE,,
1077755,WHITE,FEMALE,,
1077756,,,,
1077757,,,,
1077758,,,,
1077759,,,,
1077760,,,,
1077762,,,,
1077763,,,,
1077764,BLACK,FEMALE,1995,20
1077765,,,,
1077766,,,,
1077767,,,,
1077768,BLACK,FEMALE,1963,52
1077769,,,,
1077770,WHITE,MALE,,
1077770,WHITE,MALE,1966,49
1077770,WHITE,MALE,1970,45
1077770,WHITE HISPANIC,MALE,1973,42
1077770,WHITE,MALE,,
1077770,WHITE HISPANIC,MALE,1965,50
1077770,WHITE HISPANIC,MALE,,
1077770,WHITE,MALE,1971,44
1077771,,,,
1077772,,,,
1077774,,,,
1077775,,,,
1077777,,,,
1077778,BLACK,MALE,,
1077779,,,,
1077780,,,,
1077781,,,,
1077782,BLACK,FEMALE,,
1077782,BLACK,FEMALE,,
1077782,BLACK,FEMALE,,
1077782,BLACK,MALE,,
1077783,,,,
1077784,BLACK,MALE,1991,23
1077786,BLACK,MALE,1955,59
1077787,,,,
1077788,,,,
1077792,,,,
1077793,,,,
1077795,,,,
1077797,WHITE,MALE,,
1077798,,,,
1077799,,,,
1077800,,,,
1077801,,,,
1077802,,,,
1077803,,,,
1077804,BLACK,FEMALE,1995,20
1077805,,,,
1077806,,,,
1077807,,,,
1077809,,,,
1077811,,,,
1077812,,,,
1077813,,,,
1077814,,,,
1077816,,,,
1077817,,,,
1077818,,,,
1077819,,,,
1077820,,,,
1077822,,MALE,1957,58
1077823,,,,
1077824,BLACK,FEMALE,,
1077825,,,,
1077826,,,,
1077827,,,,
1077828,,,,
1077829,,,,
1077830,,,,
1077831,,,,
1077832,,,,
1077833,,,,
1077834,,,,
1077835,,,,
1077836,,,,
1077837,WHITE,MALE,,
1077837,ASIAN/PACIFIC ISLANDER,FEMALE,,
1077838,,,,
1077839,,,,
1077840,,,,
1077842,BLACK,FEMALE,1992,23
1077843,,,,
1077844,WHITE,MALE,,
1077844,BLACK,MALE,,
1077844,BLACK,MALE,1982,33
1077845,,,,
1077848,BLACK,MALE,1985,30
1077848,BLACK,MALE,1990,25
1077849,,,,
1077850,,,,
1077851,,,,
1077852,,,,
1077853,,,,
1077854,,,,
1077855,,,,
1077856,,,,
1077857,,,,
1077858,,,,
1077860,,,,
1077861,,,,
1077862,,,,
1077863,,,,
1077864,,,,
1077865,,,,
1077866,,,,
1077868,BLACK,MALE,2005,10
1077869,BLACK,MALE,2000,15
1077869,BLACK,FEMALE,1964,51
1077870,,,,
1077871,,,,
1077872,,,,
1077873,,,,
1077874,BLACK,MALE,,
1077875,,,,
1077878,,,,
1077879,,,,
1077880,,,,
1077881,BLACK,FEMALE,1979,36
1077882,,,,
1077883,BLACK,MALE,1986,29
1077886,,,,
1077887,BLACK,FEMALE,1977,38
1077888,WHITE HISPANIC,MALE,1994,21
1077889,,,,
1077890,,,,
1077891,,,,
1077892,,,,
1077893,,,,
1077894,,,,
1077895,,,,
1077896,,,,
1077897,,,,
1077898,,,,
1077899,,,,
1077900,,,,
1077901,,,,
1077902,BLACK,FEMALE,1971,44
1077902,BLACK,FEMALE,1966,49
1077903,,,,
1077904,BLACK,FEMALE,,
1077905,,,,
1077906,,,,
1077907,WHITE,MALE,,
1077908,,,,
1077909,,,,
1077910,,,,
1077911,WHITE,MALE,1977,38
1077912,,,,
1077914,,,,
1077915,,,,
1077916,,,,
1077917,,,,
1077918,,,,
1077919,,,,
1077920,,,,
1077921,BLACK,MALE,1994,20
1077922,,,,
1077923,,,,
1077924,,,,
1077925,BLACK,MALE,1993,22
1077926,WHITE HISPANIC,MALE,1988,27
1077926,WHITE HISPANIC,MALE,1991,24
1077927,,,,
1077929,,,,
1077930,,,,
1077932,,,,
1077933,,,,
1077934,BLACK,MALE,1989,26
1077934,BLACK,FEMALE,1987,28
1077936,WHITE,MALE,,
1077936,BLACK,FEMALE,1972,43
1077936,WHITE,MALE,,
1077936,BLACK,MALE,,
1077936,WHITE,MALE,,
1077936,BLACK,MALE,,
1077936,BLACK,MALE,,
1077937,,,,
1077938,BLACK,FEMALE,,
1077939,,,,
1077940,BLACK,MALE,,
1077940,BLACK,FEMALE,,
1077941,,,,
1077942,,,,
1077943,,,,
1077944,,,,
1077948,UNKNOWN,FEMALE,,
1077949,,,,
1077950,BLACK,FEMALE,,
1077951,,,,
1077952,BLACK,FEMALE,1976,39
1077953,,,,
1077954,,,,
1077955,,,,
1077956,,,,
1077957,,,,
1077958,,,,
1077959,,,,
1077960,BLACK,FEMALE,1998,17
1077961,,,,
1077962,,,,
1077963,,,,
1077964,,,,
1077965,,,,
1077966,,,,
1077967,,,,
1077968,,,,
1077969,WHITE,MALE,1979,36
1077970,,,,
1077973,,,,
1077974,,,,
1077975,,,,
1077976,,,,
1077977,,,,
1077979,,,,
1077980,,,,
1077982,UNKNOWN,FEMALE,,
1077983,,,,
1077984,,,,
1077985,,,,
1077987,,,,
1077988,,,,
1077989,WHITE HISPANIC,MALE,,
1077989,WHITE HISPANIC,MALE,1974,41
1077990,,,,
1077991,WHITE,MALE,1936,79
1077991,WHITE,FEMALE,,
1077991,BLACK,FEMALE,,
1077991,BLACK,FEMALE,,
1077992,WHITE,MALE,1995,20
1077993,,,,
1077994,,,,
1077996,,,,
1077997,WHITE HISPANIC,FEMALE,,
1077997,,MALE,,
1077998,,,,
1077999,,,,
1078000,,,,
1078001,,,,
1078002,WHITE,FEMALE,,
1078004,,,,
1078005,,,,
1078006,,,,
1078008,,,,
1078009,,,,
1078010,,,,
1078012,WHITE,MALE,,
1078012,WHITE,MALE,,
1078012,WHITE,MALE,,
1078012,WHITE,MALE,,
1078013,,,,
1078014,,,,
1078016,,,,
1078018,BLACK,FEMALE,1979,36
1078020,,,,
1078021,WHITE,FEMALE,1987,28
1078021,WHITE HISPANIC,FEMALE,1985,30
1078021,WHITE,FEMALE,1954,61
1078021,WHITE,MALE,1963,52
1078021,WHITE HISPANIC,MALE,1973,42
1078022,,,,
1078023,,,,
1078024,,,,
1078025,,,,
1078026,,,,
1078027,,,,
1078028,BLACK,MALE,,
1078028,BLACK,MALE,2006,9
1078029,BLACK,MALE,,
1078030,,,,
1078031,,,,
1078032,,,,
1078033,UNKNOWN,FEMALE,1980,35
1078034,BLACK,FEMALE,1974,41
1078034,BLACK,MALE,,
1078035,,,,
1078036,,FEMALE,1969,46
1078037,,,,
1078039,,,,
1078040,,,,
1078041,,,,
1078042,,,,
1078043,,,,
1078044,WHITE HISPANIC,MALE,1993,21
1078047,,,,
1078049,,,,
1078050,,,,
1078051,,,,
1078052,BLACK,MALE,,
1078052,BLACK,FEMALE,,
1078052,BLACK,MALE,2004,10
1078052,BLACK,MALE,,
1078053,,,,
1078054,,,,
1078056,,,,
1078057,,,,
1078058,,,,
1078059,BLACK,FEMALE,,
1078060,,,,
1078061,,,,
1078062,,,,
1078063,,,,
1078064,,,,
1078065,,,,
1078066,,,,
1078067,BLACK,FEMALE,1969,46
1078068,,,,
1078069,,,,
1078070,,,,
1078073,,,,
1078074,,,,
1078075,,,,
1078076,,,,
1078077,,,,
1078078,,,,
1078079,BLACK,MALE,,
1078079,BLACK,FEMALE,1986,29
1078080,,,,
1078081,,,,
1078082,,,,
1078083,,,,
1078084,,,,
1078085,,,,
1078086,,,,
1078087,,,,
1078088,BLACK,MALE,1975,40
1078089,,,,
1078090,UNKNOWN,MALE,1954,61
1078090,WHITE,MALE,1963,52
1078091,,,,
1078092,BLACK,MALE,,
1078092,BLACK,MALE,,
1078093,BLACK,FEMALE,,
1078096,BLACK,FEMALE,1993,22
1078097,,,,
1078099,,,,
1078100,,,,
1078101,,,,
1078102,,,,
1078104,,,,
1078105,WHITE,FEMALE,1984,31
1078106,,,,
1078107,,,,
1078108,,,,
1078109,,,,
1078111,,,,
1078112,BLACK,MALE,,
1078113,,,,
1078114,,,,
1078116,,,,
1078117,,,,
1078118,BLACK,FEMALE,1991,24
1078118,BLACK,FEMALE,1994,20
1078119,,,,
1078121,,,,
1078122,,,,
1078123,,,,
1078124,BLACK,MALE,1973,42
1078124,BLACK,MALE,1964,51
1078125,,,,
1078126,BLACK,MALE,,
1078127,,,,
1078128,,,,
1078129,WHITE,MALE,1999,16
1078130,,,,
1078131,,,,
1078133,WHITE,MALE,,
1078135,,,,
1078137,,,,
1078138,,,,
1078141,,,,
1078142,BLACK,FEMALE,1978,37
1078142,BLACK,FEMALE,1999,16
1078142,BLACK,FEMALE,1996,19
1078143,,,,
1078144,,,,
1078145,,,,
1078146,WHITE HISPANIC,MALE,1995,20
1078147,,,,
1078148,,,,
1078149,,,,
1078150,,,,
1078152,,,,
1078154,,,,
1078156,,,,
1078157,WHITE,FEMALE,1962,53
1078158,,,,
1078160,,,,
1078161,,,,
1078162,,,,
1078164,WHITE HISPANIC,FEMALE,,
1078164,WHITE HISPANIC,FEMALE,,
1078165,,,,
1078167,,,,
1078168,,,,
1078169,,,,
1078170,,,,
1078171,,,,
1078172,,,,
1078174,,,,
1078175,BLACK,FEMALE,,
1078178,,,,
1078179,,,,
1078180,,,,
1078181,,,,
1078182,,,,
1078183,,,,
1078184,,,,
1078185,,,,
1078186,,,,
1078187,,,,
1078188,BLACK,MALE,1950,64
1078190,WHITE,MALE,,
1078191,BLACK,FEMALE,1973,42
1078192,,,,
1078195,,,,
1078196,WHITE,MALE,,
1078196,WHITE HISPANIC,MALE,,
1078197,,,,
1078198,,,,
1078199,,,,
1078200,,,,
1078203,,,,
1078205,,,,
1078206,,,,
1078207,,,,
1078208,,,,
1078209,,,,
1078210,,,,
1078211,,,,
1078212,,,,
1078213,WHITE HISPANIC,MALE,1988,27
1078213,WHITE HISPANIC,FEMALE,1957,58
1078214,,,,
1078215,,,,
1078216,,,,
1078217,,,,
1078218,,,,
1078219,,,,
1078220,,,,
1078222,,,,
1078223,,,,
1078224,BLACK,FEMALE,1994,21
1078225,BLACK,FEMALE,1952,63
1078226,BLACK,FEMALE,1947,67
1078227,UNKNOWN,FEMALE,,
1078229,,,,
1078230,WHITE,FEMALE,1977,38
1078231,,,,
1078232,,,,
1078233,,,,
1078235,,,,
1078236,,,,
1078237,,,,
1078238,,,,
1078239,,,,
1078241,,,,
1078243,,,,
1078244,,,,
1078245,,,,
1078248,,,,
1078249,,,,
1078251,,,,
1078252,BLACK,MALE,1988,27
1078253,,,,
1078254,,,,
1078255,,,,
1078256,,,,
1078257,BLACK,MALE,1993,22
1078258,WHITE HISPANIC,FEMALE,,
1078259,,,,
1078260,,,,
1078261,,,,
1078262,,,,
1078263,,,,
1078264,,,,
1078265,,,,
1078266,,,,
1078267,,,,
1078268,,,,
1078269,,,,
1078270,,,,
1078271,BLACK,FEMALE,,
1078272,,,,
1078274,,,,
1078277,,,,
1078278,,,,
1078279,,,,
1078281,,,,
1078282,WHITE,FEMALE,2003,11
1078283,,,,
1078284,,,,
1078285,,,,
1078287,BLACK,MALE,1996,19
1078287,BLACK,MALE,1969,45
1078289,,,,
1078291,,,,
1078292,,,,
1078293,BLACK,MALE,1979,36
1078294,,,,
1078296,,,,
1078297,,,,
1078298,,,,
1078299,,,,
1078300,,,,
1078301,,,,
1078303,,,,
1078304,,,,
1078305,UNKNOWN,FEMALE,,
1078306,BLACK,MALE,1983,32
1078307,WHITE,MALE,,
1078308,,,,
1078309,,,,
1078310,,,,
1078311,,,,
1078313,,,,
1078314,WHITE HISPANIC,FEMALE,,
1078315,BLACK,FEMALE,1993,22
1078316,,,,
1078317,,,,
1078318,,,,
1078319,,,,
1078320,,,,
1078321,,,,
1078322,,,,
1078323,,,,
1078325,,,,
1078326,,,,
1078328,,,,
1078329,BLACK,MALE,1941,74
1078329,,FEMALE,,
1078329,BLACK,MALE,,
1078329,BLACK,MALE,1970,45
1078329,BLACK,MALE,1977,38
1078329,BLACK,FEMALE,1967,48
1078329,BLACK,FEMALE,1976,39
1078329,BLACK,MALE,1963,52
1078329,BLACK,MALE,1977,38
1078329,BLACK,MALE,1955,60
1078329,BLACK,FEMALE,1970,45
1078329,BLACK,FEMALE,,
1078329,BLACK,MALE,1951,64
1078329,BLACK,FEMALE,1971,44
1078329,BLACK,MALE,1974,41
1078329,BLACK,MALE,1948,67
1078329,BLACK,FEMALE,1990,25
1078330,,,,
1078331,,,,
1078333,,,,
1078334,,,,
1078335,,FEMALE,2002,12
1078336,,,,
1078337,,,,
1078338,,,,
1078339,,,,
1078340,BLACK,FEMALE,1964,51
1078340,BLACK,FEMALE,,
1078341,,,,
1078342,,,,
1078343,,,,
1078344,BLACK,MALE,1981,34
1078346,,,,
1078347,,,,
1078348,,,,
1078349,,,,
1078350,,,,
1078351,BLACK,MALE,1989,26
1078352,WHITE,MALE,1941,74
1078353,,,,
1078354,,,,
1078355,WHITE,FEMALE,1990,25
1078355,WHITE,FEMALE,1965,50
1078356,,,,
1078357,,,,
1078358,,,,
1078359,WHITE,FEMALE,1955,60
1078360,,,,
1078361,,,,
1078363,,,,
1078364,WHITE,FEMALE,,
1078365,BLACK,FEMALE,1991,24
1078367,,MALE,,
1078367,,MALE,,
1078367,,MALE,,
1078367,BLACK,FEMALE,,
1078369,WHITE HISPANIC,FEMALE,,
1078369,WHITE HISPANIC,FEMALE,,
1078370,,,,
1078371,UNKNOWN,FEMALE,,
1078372,,,,
1078373,,,,
1078374,,,,
1078375,BLACK,FEMALE,1944,71
1078376,,,,
1078379,,,,
1078380,,,,
1078381,,,,
1078382,,,,
1078383,,,,
1078384,,,,
1078385,,,,
1078386,,,,
1078387,,,,
1078389,BLACK,MALE,1984,31
1078390,,,,
1078391,ASIAN/PACIFIC ISLANDER,MALE,1967,47
1078392,BLACK,FEMALE,,
1078392,BLACK,FEMALE,,
1078393,,,,
1078394,WHITE,FEMALE,1995,20
1078395,,,,
1078397,UNKNOWN,MALE,,
1078397,UNKNOWN,MALE,,
1078399,,,,
1078400,,,,
1078401,,,,
1078402,,,,
1078403,,,,
1078404,WHITE HISPANIC,MALE,1977,38
1078404,WHITE HISPANIC,MALE,1978,37
1078404,BLACK,FEMALE,,
1078405,,,,
1078408,,,,
1078409,BLACK,MALE,1975,40
1078410,,,,
1078411,BLACK,MALE,1966,49
1078411,BLACK,MALE,1973,42
1078412,BLACK,MALE,,
1078413,,,,
1078414,,,,
1078415,,,,
1078416,,,,
1078417,,,,
1078418,,,,
1078420,,,,
1078421,,,,
1078422,,,,
1078423,,,,
1078425,,,,
1078426,,,,
1078427,,,,
1078429,BLACK,FEMALE,,
1078430,,,,
1078431,,,,
1078432,,,,
1078433,,,,
1078434,,,,
1078435,,,,
1078436,,,,
1078437,,,,
1078438,WHITE,FEMALE,,
1078440,WHITE,MALE,,
1078440,WHITE,MALE,,
1078442,,,,
1078443,,,,
1078444,,,,
1078445,,,,
1078446,,,,
1078447,,,,
1078449,ASIAN/PACIFIC ISLANDER,FEMALE,,
1078451,,,,
1078453,,,,
1078456,,,,
1078457,WHITE HISPANIC,FEMALE,1984,31
1078458,,,,
1078459,,,,
1078460,,,,
1078461,WHITE,MALE,,
1078461,WHITE,MALE,,
1078462,WHITE HISPANIC,FEMALE,1988,27
1078464,,FEMALE,,
1078465,WHITE,MALE,,
1078466,,,,
1078467,,,,
1078468,,,,
1078469,,,,
1078470,,,,
1078473,WHITE HISPANIC,FEMALE,,
1078474,,,,
1078475,,,,
1078476,UNKNOWN,FEMALE,,
1078477,,,,
1078478,,,,
1078479,,,,
1078480,,,,
1078481,,,,
1078482,,,,
1078483,UNKNOWN,MALE,,
1078484,BLACK,FEMALE,,
1078485,,,,
1078486,,,,
1078487,WHITE HISPANIC,FEMALE,,
1078488,BLACK,FEMALE,1970,45
1078488,BLACK,FEMALE,1988,27
1078489,,,,
1078490,BLACK,MALE,1985,30
1078491,,,,
1078492,,,,
1078494,,,,
